id,counts
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-28-5216-01A-01R-1850-01,92287407
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-28-5218-01A-01R-1850-01,102991357
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-28-5220-01A-01R-1850-01,106734409
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-1970-01A-01R-1850-01,116228052
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-1980-01A-01R-1850-01,118864958
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-1982-01A-01R-1850-01,37101760
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-2615-01A-01R-1850-01,141075355
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-2616-01A-01R-1850-01,148856213
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-2632-01A-01R-1850-01,107131384
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-2634-01A-01R-1850-01,144289597
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-2638-01A-01R-1850-01,143622792
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-4213-01A-01R-1850-01,64278203
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-32-5222-01A-01R-1850-01,125805846
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-41-2571-01A-01R-1850-01,114766741
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-41-2572-01A-01R-1850-01,100674160
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-41-3915-01A-01R-1850-01,99739293
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-41-4097-01A-01R-1850-01,78835000
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-41-5651-01A-01R-1850-01,96807139
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-76-4925-01A-01R-1850-01,138828748
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-76-4926-01B-01R-1850-01,132313083
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-76-4927-01A-01R-1850-01,74754833
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-76-4928-01B-01R-1850-01,141028647
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-76-4929-01A-01R-1850-01,105185224
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-76-4931-01A-01R-1850-01,121253216
RNASEQ-PROCESSED/tcga_analysis/GBM/readcounts/TCGA-76-4932-01A-01R-1850-01,118024826
