D11,SYBR,uc.193,Unkn,A172 CF,26.349407832455,NaN,2094.84628846247
D12,SYBR,uc.193,Unkn,A172 CF,26.9548401538774,NaN,1029.55899292282
E01,SYBR,GAPDH,Unkn,U251 NF,23.6767441721041,NaN,838.895135828473
E02,SYBR,GAPDH,Unkn,U251 NF,22.0015845528099,NaN,1089.58225091433
E03,SYBR,GAPDH,Unkn,U251 NF,19.803905415057,NaN,1631.24260209659
E04,SYBR,PPIA,Unkn,U251 NF,21.3744296422535,NaN,4018.25574112383
E05,SYBR,PPIA,Unkn,U251 NF,19.5135630295664,NaN,4079.35592726363
E06,SYBR,PPIA,Unkn,U251 NF,18.3497874264688,NaN,4149.49157997315
E07,SYBR,uc.62,Unkn,U251 NF,29.8625081237635,NaN,3104.17736981876
E08,SYBR,uc.62,Unkn,U251 NF,32.6805366499867,NaN,1813.41699292038
E09,SYBR,uc.62,Unkn,U251 NF,28.6661483775256,NaN,3536.79830345156
E10,SYBR,uc.427,Unkn,U251 NF,27.5407792060007,NaN,2414.85502849941
E11,SYBR,uc.427,Unkn,U251 NF,27.9396496961582,NaN,2597.96028638754
E12,SYBR,uc.427,Unkn,U251 NF,27.4650433893844,NaN,2263.09316891516
F01,SYBR,GAPDH,Unkn,U251 CF,16.7950229795362,NaN,1626.31409993159
F02,SYBR,GAPDH,Unkn,U251 CF,16.7133989001455,NaN,1678.22424987052
F03,SYBR,GAPDH,Unkn,U251 CF,16.7575353283846,NaN,1728.54443991183
F04,SYBR,PPIA,Unkn,U251 CF,15.1827465987201,NaN,3444.218842744
F05,SYBR,PPIA,Unkn,U251 CF,15.1857472146726,NaN,3349.97184905414
F06,SYBR,PPIA,Unkn,U251 CF,15.2453235063399,NaN,3553.12297218816
F07,SYBR,uc.62,Unkn,U251 CF,35.2353181731622,NaN,1072.32756357339
F08,SYBR,uc.62,Unkn,U251 CF,35.3439668297811,NaN,1067.72810818899
F09,SYBR,uc.62,Unkn,U251 CF,33.5947747248502,NaN,1341.55409142096
F10,SYBR,uc.427,Unkn,U251 CF,32.3690210285539,NaN,1817.97082720023
F11,SYBR,uc.427,Unkn,U251 CF,32.9286507449596,NaN,1334.28167390822
F12,SYBR,uc.427,Unkn,U251 CF,32.9647486960049,NaN,1187.45960311821
G01,SYBR,GAPDH,Unkn,A172 NF,16.8404208161298,NaN,1628.45238219139
G02,SYBR,GAPDH,Unkn,A172 NF,17.0363939006226,NaN,1263.912624801
G03,SYBR,GAPDH,Unkn,A172 NF,16.8732602398619,NaN,1641.20225130075
G04,SYBR,PPIA,Unkn,A172 NF,15.3177115804317,NaN,3197.86427554951
G05,SYBR,PPIA,Unkn,A172 NF,15.3663584853163,NaN,2819.14849798664
G06,SYBR,PPIA,Unkn,A172 NF,15.3814516659296,NaN,2984.99787220017
G07,SYBR,uc.62,Unkn,A172 NF,30.2526917129308,NaN,2394.61825980072
G08,SYBR,uc.62,Unkn,A172 NF,29.3472031318445,NaN,2532.14526437802
G09,SYBR,uc.62,Unkn,A172 NF,28.4402222690209,NaN,2252.28333048678
G10,SYBR,uc.427,Unkn,A172 NF,28.7545638067436,NaN,2349.74482614969
G11,SYBR,uc.427,Unkn,A172 NF,28.7658643549423,NaN,1981.88115568055
G12,SYBR,uc.427,Unkn,A172 NF,29.0053198048091,NaN,1791.69079087055
H01,SYBR,GAPDH,Unkn,A172 CF,18.2901667898772,NaN,954.502492717548
H02,SYBR,GAPDH,Unkn,A172 CF,NaN,NaN,-1.54231619528464
H03,SYBR,GAPDH,Unkn,A172 CF,NaN,NaN,-2.01458579944028
H04,SYBR,PPIA,Unkn,A172 CF,15.3511560733812,NaN,2351.85669786427
H05,SYBR,PPIA,Unkn,A172 CF,15.2128958266793,NaN,2309.02292843863
H06,SYBR,PPIA,Unkn,A172 CF,NaN,NaN,-1.16434820973773
H07,SYBR,uc.62,Unkn,A172 CF,31.5394707609564,NaN,1860.93528671693
H08,SYBR,uc.62,Unkn,A172 CF,31.2989399884128,NaN,1920.64102406594
H09,SYBR,uc.62,Unkn,A172 CF,30.965934326082,NaN,1085.15204418549
H10,SYBR,uc.427,Unkn,A172 CF,32.0538479741777,NaN,1504.34081986339
H11,SYBR,uc.427,Unkn,A172 CF,31.5391665742854,NaN,1133.78566737281
H12,SYBR,uc.427,Unkn,A172 CF,31.340428906276,NaN,1458.03478065969
